2418;36f212;\x54;push esp
2419;36f213;\x8f\x04\x24;pop dword ptr [esp]
2420;36f216;\x52;push edx
2421;36f217;\xba\x04\x00\x00\x00;mov edx, 0x4
2422;36f21c;\x01\x54\x24\x04;add dword ptr [esp+0x4], edx
2423;36f220;\x5a;pop edx
2424;36f221;\x8b\x2c\x24;mov ebp, dword ptr [esp]
2425;36f224;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2426;36f22a;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2427;36f230;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2428;36f236;\x33\x2c\x24;xor ebp, dword ptr [esp]
2429;36f239;\x31\x2c\x24;xor dword ptr [esp], ebp
2430;36f23c;\x33\x2c\x24;xor ebp, dword ptr [esp]
2431;36f23f;\x8b\x24\x24;mov esp, dword ptr [esp]
2432;36f242;\xc1\xe3\x02;shl ebx, 0x2
2433;36f245;\x57;push edi
2434;36f246;\xbf\x21\x33\xd5\x3f;mov edi, 0x3fd53321
2435;36f24b;\x01\xf8;add eax, edi
2436;36f24d;\x5f;pop edi
2437;36f24e;\x52;push edx
2438;36f24f;\x68\x05\xe3\xa5\x7f;push 0x7fa5e305
2439;36f254;\x8b\x14\x24;mov edx, dword ptr [esp]
2440;36f257;\x57;push edi
2441;36f258;\x89\xe7;mov edi, esp
2442;36f25a;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2443;36f260;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2444;36f266;\x87\x3c\x24;xchg dword ptr [esp], edi
2445;36f269;\x5c;pop esp
2446;36f26a;\x81\xea\x7a\xdc\xf7\x77;sub edx, 0x77f7dc7a
2447;36f270;\x81\xc2\x47\x76\x3a\x66;add edx, 0x663a7647
2448;36f276;\x29\xd0;sub eax, edx
2449;36f278;\x5a;pop edx
2450;36f279;\x01\xd8;add eax, ebx
2451;36f27b;\x56;push esi
2452;36f27c;\x51;push ecx
2453;36f27d;\xb9\x41\x1d\xf7\x3f;mov ecx, 0x3ff71d41
2454;36f282;\x89\xce;mov esi, ecx
2455;36f284;\x59;pop ecx
2456;36f285;\xc1\xee\x08;shr esi, 0x8
2457;36f288;\x4e;dec esi
2458;36f289;\x81\xc6\xb6\x85\xa8\x6d;add esi, 0x6da885b6
2459;36f28f;\x2d\x5f\xad\xff\x7e;sub eax, 0x7effad5f
2460;36f294;\x01\xf0;add eax, esi
2461;36f296;\x05\x5f\xad\xff\x7e;add eax, 0x7effad5f
2462;36f29b;\x8b\x34\x24;mov esi, dword ptr [esp]
2463;36f29e;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2464;36f2a4;\x53;push ebx
2465;36f2a5;\xbb\xab\x4a\xfd\x65;mov ebx, 0x65fd4aab
2466;36f2aa;\x81\xc3\x96\x78\xff\x6e;add ebx, 0x6eff7896
2467;36f2b0;\x81\xc3\x9f\xef\xbf\x2f;add ebx, 0x2fbfef9f
2468;36f2b6;\xc1\xe3\x04;shl ebx, 0x4
2469;36f2b9;\x81\xf3\x21\x1d\x1e\x74;xor ebx, 0x741e1d21
2470;36f2bf;\x29\xd8;sub eax, ebx
2471;36f2c1;\x5b;pop ebx
2472;36f2c2;\xff\x20;jmp dword ptr [eax]
2473;36f203;\xff\x74\x24\x24;push dword ptr [esp+0x24]
2474;36f207;\xff\x34\x24;push dword ptr [esp]
2475;36f20a;\x5b;pop ebx
2476;36f20b;\x55;push ebp
2477;36f20c;\x81\xec\x04\x00\x00\x00;sub esp, 0x4
2478;36f212;\x54;push esp
2479;36f213;\x8f\x04\x24;pop dword ptr [esp]
2480;36f216;\x52;push edx
2481;36f217;\xba\x04\x00\x00\x00;mov edx, 0x4
2482;36f21c;\x01\x54\x24\x04;add dword ptr [esp+0x4], edx
2483;36f220;\x5a;pop edx
2484;36f221;\x8b\x2c\x24;mov ebp, dword ptr [esp]
2485;36f224;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2486;36f22a;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2487;36f230;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2488;36f236;\x33\x2c\x24;xor ebp, dword ptr [esp]
2489;36f239;\x31\x2c\x24;xor dword ptr [esp], ebp
2490;36f23c;\x33\x2c\x24;xor ebp, dword ptr [esp]
2491;36f23f;\x8b\x24\x24;mov esp, dword ptr [esp]
2492;36f242;\xc1\xe3\x02;shl ebx, 0x2
2493;36f245;\x57;push edi
2494;36f246;\xbf\x21\x33\xd5\x3f;mov edi, 0x3fd53321
2495;36f24b;\x01\xf8;add eax, edi
2496;36f24d;\x5f;pop edi
2497;36f24e;\x52;push edx
2498;36f24f;\x68\x05\xe3\xa5\x7f;push 0x7fa5e305
2499;36f254;\x8b\x14\x24;mov edx, dword ptr [esp]
2500;36f257;\x57;push edi
2501;36f258;\x89\xe7;mov edi, esp
2502;36f25a;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2503;36f260;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2504;36f266;\x87\x3c\x24;xchg dword ptr [esp], edi
2505;36f269;\x5c;pop esp
2506;36f26a;\x81\xea\x7a\xdc\xf7\x77;sub edx, 0x77f7dc7a
2507;36f270;\x81\xc2\x47\x76\x3a\x66;add edx, 0x663a7647
2508;36f276;\x29\xd0;sub eax, edx
2509;36f278;\x5a;pop edx
2510;36f279;\x01\xd8;add eax, ebx
2511;36f27b;\x56;push esi
2512;36f27c;\x51;push ecx
2513;36f27d;\xb9\x41\x1d\xf7\x3f;mov ecx, 0x3ff71d41
2514;36f282;\x89\xce;mov esi, ecx
2515;36f284;\x59;pop ecx
2516;36f285;\xc1\xee\x08;shr esi, 0x8
2517;36f288;\x4e;dec esi
2518;36f289;\x81\xc6\xb6\x85\xa8\x6d;add esi, 0x6da885b6
2519;36f28f;\x2d\x5f\xad\xff\x7e;sub eax, 0x7effad5f
2520;36f294;\x01\xf0;add eax, esi
2521;36f296;\x05\x5f\xad\xff\x7e;add eax, 0x7effad5f
2522;36f29b;\x8b\x34\x24;mov esi, dword ptr [esp]
2523;36f29e;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2524;36f2a4;\x53;push ebx
2525;36f2a5;\xbb\xab\x4a\xfd\x65;mov ebx, 0x65fd4aab
2526;36f2aa;\x81\xc3\x96\x78\xff\x6e;add ebx, 0x6eff7896
2527;36f2b0;\x81\xc3\x9f\xef\xbf\x2f;add ebx, 0x2fbfef9f
2528;36f2b6;\xc1\xe3\x04;shl ebx, 0x4
2529;36f2b9;\x81\xf3\x21\x1d\x1e\x74;xor ebx, 0x741e1d21
2530;36f2bf;\x29\xd8;sub eax, ebx
2531;36f2c1;\x5b;pop ebx
2532;36f2c2;\xff\x20;jmp dword ptr [eax]
2533;36f203;\xff\x74\x24\x24;push dword ptr [esp+0x24]
2534;36f207;\xff\x34\x24;push dword ptr [esp]
2535;36f20a;\x5b;pop ebx
2536;36f20b;\x55;push ebp
2537;36f20c;\x81\xec\x04\x00\x00\x00;sub esp, 0x4
2538;36f212;\x54;push esp
2539;36f213;\x8f\x04\x24;pop dword ptr [esp]
2540;36f216;\x52;push edx
2541;36f217;\xba\x04\x00\x00\x00;mov edx, 0x4
2542;36f21c;\x01\x54\x24\x04;add dword ptr [esp+0x4], edx
2543;36f220;\x5a;pop edx
2544;36f221;\x8b\x2c\x24;mov ebp, dword ptr [esp]
2545;36f224;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2546;36f22a;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2547;36f230;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2548;36f236;\x33\x2c\x24;xor ebp, dword ptr [esp]
2549;36f239;\x31\x2c\x24;xor dword ptr [esp], ebp
2550;36f23c;\x33\x2c\x24;xor ebp, dword ptr [esp]
2551;36f23f;\x8b\x24\x24;mov esp, dword ptr [esp]
2552;36f242;\xc1\xe3\x02;shl ebx, 0x2
2553;36f245;\x57;push edi
2554;36f246;\xbf\x21\x33\xd5\x3f;mov edi, 0x3fd53321
2555;36f24b;\x01\xf8;add eax, edi
2556;36f24d;\x5f;pop edi
2557;36f24e;\x52;push edx
2558;36f24f;\x68\x05\xe3\xa5\x7f;push 0x7fa5e305
2559;36f254;\x8b\x14\x24;mov edx, dword ptr [esp]
2560;36f257;\x57;push edi
2561;36f258;\x89\xe7;mov edi, esp
2562;36f25a;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2563;36f260;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2564;36f266;\x87\x3c\x24;xchg dword ptr [esp], edi
2565;36f269;\x5c;pop esp
2566;36f26a;\x81\xea\x7a\xdc\xf7\x77;sub edx, 0x77f7dc7a
2567;36f270;\x81\xc2\x47\x76\x3a\x66;add edx, 0x663a7647
2568;36f276;\x29\xd0;sub eax, edx
2569;36f278;\x5a;pop edx
2570;36f279;\x01\xd8;add eax, ebx
2571;36f27b;\x56;push esi
2572;36f27c;\x51;push ecx
2573;36f27d;\xb9\x41\x1d\xf7\x3f;mov ecx, 0x3ff71d41
2574;36f282;\x89\xce;mov esi, ecx
2575;36f284;\x59;pop ecx
2576;36f285;\xc1\xee\x08;shr esi, 0x8
2577;36f288;\x4e;dec esi
2578;36f289;\x81\xc6\xb6\x85\xa8\x6d;add esi, 0x6da885b6
2579;36f28f;\x2d\x5f\xad\xff\x7e;sub eax, 0x7effad5f
2580;36f294;\x01\xf0;add eax, esi
2581;36f296;\x05\x5f\xad\xff\x7e;add eax, 0x7effad5f
2582;36f29b;\x8b\x34\x24;mov esi, dword ptr [esp]
2583;36f29e;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2584;36f2a4;\x53;push ebx
2585;36f2a5;\xbb\xab\x4a\xfd\x65;mov ebx, 0x65fd4aab
2586;36f2aa;\x81\xc3\x96\x78\xff\x6e;add ebx, 0x6eff7896
2587;36f2b0;\x81\xc3\x9f\xef\xbf\x2f;add ebx, 0x2fbfef9f
2588;36f2b6;\xc1\xe3\x04;shl ebx, 0x4
2589;36f2b9;\x81\xf3\x21\x1d\x1e\x74;xor ebx, 0x741e1d21
2590;36f2bf;\x29\xd8;sub eax, ebx
2591;36f2c1;\x5b;pop ebx
2592;36f2c2;\xff\x20;jmp dword ptr [eax]
2593;36f203;\xff\x74\x24\x24;push dword ptr [esp+0x24]
2594;36f207;\xff\x34\x24;push dword ptr [esp]
2595;36f20a;\x5b;pop ebx
2596;36f20b;\x55;push ebp
2597;36f20c;\x81\xec\x04\x00\x00\x00;sub esp, 0x4
2598;36f212;\x54;push esp
2599;36f213;\x8f\x04\x24;pop dword ptr [esp]
2600;36f216;\x52;push edx
2601;36f217;\xba\x04\x00\x00\x00;mov edx, 0x4
2602;36f21c;\x01\x54\x24\x04;add dword ptr [esp+0x4], edx
2603;36f220;\x5a;pop edx
2604;36f221;\x8b\x2c\x24;mov ebp, dword ptr [esp]
2605;36f224;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2606;36f22a;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2607;36f230;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2608;36f236;\x33\x2c\x24;xor ebp, dword ptr [esp]
2609;36f239;\x31\x2c\x24;xor dword ptr [esp], ebp
2610;36f23c;\x33\x2c\x24;xor ebp, dword ptr [esp]
2611;36f23f;\x8b\x24\x24;mov esp, dword ptr [esp]
2612;36f242;\xc1\xe3\x02;shl ebx, 0x2
2613;36f245;\x57;push edi
2614;36f246;\xbf\x21\x33\xd5\x3f;mov edi, 0x3fd53321
2615;36f24b;\x01\xf8;add eax, edi
2616;36f24d;\x5f;pop edi
2617;36f24e;\x52;push edx
2618;36f24f;\x68\x05\xe3\xa5\x7f;push 0x7fa5e305
2619;36f254;\x8b\x14\x24;mov edx, dword ptr [esp]
2620;36f257;\x57;push edi
2621;36f258;\x89\xe7;mov edi, esp
2622;36f25a;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2623;36f260;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
2624;36f266;\x87\x3c\x24;xchg dword ptr [esp], edi
2625;36f269;\x5c;pop esp
2626;36f26a;\x81\xea\x7a\xdc\xf7\x77;sub edx, 0x77f7dc7a
2627;36f270;\x81\xc2\x47\x76\x3a\x66;add edx, 0x663a7647
2628;36f276;\x29\xd0;sub eax, edx
2629;36f278;\x5a;pop edx
2630;36f279;\x01\xd8;add eax, ebx
2631;36f27b;\x56;push esi
2632;36f27c;\x51;push ecx
2633;36f27d;\xb9\x41\x1d\xf7\x3f;mov ecx, 0x3ff71d41
2634;36f282;\x89\xce;mov esi, ecx
2635;36f284;\x59;pop ecx
2636;36f285;\xc1\xee\x08;shr esi, 0x8
2637;36f288;\x4e;dec esi
2638;36f289;\x81\xc6\xb6\x85\xa8\x6d;add esi, 0x6da885b6
2639;36f28f;\x2d\x5f\xad\xff\x7e;sub eax, 0x7effad5f
2640;36f294;\x01\xf0;add eax, esi
2641;36f296;\x05\x5f\xad\xff\x7e;add eax, 0x7effad5f
2642;36f29b;\x8b\x34\x24;mov esi, dword ptr [esp]
2643;36f29e;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2644;36f2a4;\x53;push ebx
2645;36f2a5;\xbb\xab\x4a\xfd\x65;mov ebx, 0x65fd4aab
2646;36f2aa;\x81\xc3\x96\x78\xff\x6e;add ebx, 0x6eff7896
2647;36f2b0;\x81\xc3\x9f\xef\xbf\x2f;add ebx, 0x2fbfef9f
2648;36f2b6;\xc1\xe3\x04;shl ebx, 0x4
2649;36f2b9;\x81\xf3\x21\x1d\x1e\x74;xor ebx, 0x741e1d21
2650;36f2bf;\x29\xd8;sub eax, ebx
2651;36f2c1;\x5b;pop ebx
2652;36f2c2;\xff\x20;jmp dword ptr [eax]
2653;36f413;\x52;push edx
2654;36f414;\x57;push edi
2655;36f415;\x0f\x87\x00\x00\x00\x00;jnbe 0x36f41b
2656;36f41b;\x51;push ecx
2657;36f41c;\x59;pop ecx
2658;36f41d;\x5f;pop edi
2659;36f41e;\x5a;pop edx
2660;36f41f;\x50;push eax
2661;36f420;\x52;push edx
2662;36f421;\xe9\x0c\x00\x00\x00;jmp 0x36f432
2663;36f434;\x60;pushad 
2664;36f435;\x0f\x8b\x00\x00\x00\x00;jnp 0x36f43b
2665;36f43b;\x50;push eax
2666;36f43c;\x52;push edx
2667;36f43d;\x0f\x31;rdtsc 
2668;36f43f;\x5a;pop edx
2669;36f440;\x58;pop eax
2670;36f441;\x50;push eax
2671;36f442;\x52;push edx
2672;36f443;\x0f\x31;rdtsc 
2673;36f445;\x5a;pop edx
2674;36f446;\x58;pop eax
2675;36f447;\x50;push eax
2676;36f448;\x52;push edx
2677;36f449;\x0f\x31;rdtsc 
2678;36f44b;\x5a;pop edx
2679;36f44c;\x58;pop eax
2680;36f44d;\x61;popad 
2681;36f44e;\x5a;pop edx
2682;36f44f;\x58;pop eax
2683;36f450;\x56;push esi
2684;36f451;\x89\x14\x24;mov dword ptr [esp], edx
2685;36f454;\x89\xe2;mov edx, esp
2686;36f456;\x56;push esi
2687;36f457;\x55;push ebp
2688;36f458;\x68\x6a\xfb\xcf\x59;push 0x59cffb6a
2689;36f45d;\x5d;pop ebp
2690;36f45e;\xf7\xd5;not ebp
2691;36f460;\x81\xc5\x5d\xeb\x3f\x5f;add ebp, 0x5f3feb5d
2692;36f466;\x81\xed\x02\x6c\xff\x5f;sub ebp, 0x5fff6c02
2693;36f46c;\x81\xed\xb2\x16\x81\x55;sub ebp, 0x558116b2
2694;36f472;\x89\xee;mov esi, ebp
2695;36f474;\x5d;pop ebp
2696;36f475;\x57;push edi
2697;36f476;\xbf\xe8\xc3\xeb\x68;mov edi, 0x68ebc3e8
2698;36f47b;\x55;push ebp
2699;36f47c;\xbd\x0c\xba\xa0\x1f;mov ebp, 0x1fa0ba0c
2700;36f481;\x31\xef;xor edi, ebp
2701;36f483;\x5d;pop ebp
2702;36f484;\x29\xfe;sub esi, edi
2703;36f486;\x5f;pop edi
2704;36f487;\x56;push esi
2705;36f488;\xf7\x14\x24;not dword ptr [esp]
2706;36f48b;\x5e;pop esi
2707;36f48c;\x96;xchg esi, eax
2708;36f48d;\xf7\xd0;not eax
2709;36f48f;\x96;xchg esi, eax
2710;36f490;\x81\xee\x01\x00\x00\x00;sub esi, 0x1
2711;36f496;\xc1\xe6\x07;shl esi, 0x7
2712;36f499;\x81\xee\x7c\xac\xf9\x51;sub esi, 0x51f9ac7c
2713;36f49f;\x01\xf2;add edx, esi
2714;36f4a1;\x5e;pop esi
2715;36f4a2;\x83\xea\x04;sub edx, 0x4
2716;36f4a5;\x56;push esi
2717;36f4a6;\x89\x14\x24;mov dword ptr [esp], edx
2718;36f4a9;\xff\x74\x24\x04;push dword ptr [esp+0x4]
2719;36f4ad;\x5a;pop edx
2720;36f4ae;\x8f\x04\x24;pop dword ptr [esp]
2721;36f4b1;\x5c;pop esp
2722;36f4b2;\x89\x04\x24;mov dword ptr [esp], eax
2723;36f4b5;\x83\xec\x04;sub esp, 0x4
2724;36f4b8;\x89\x3c\x24;mov dword ptr [esp], edi
2725;36f4bb;\x68\x0f\x23\x4f\x6e;push 0x6e4f230f
2726;36f4c0;\x89\x24\x24;mov dword ptr [esp], esp
2727;36f4c3;\x50;push eax
2728;36f4c4;\xb8\x04\x00\x00\x00;mov eax, 0x4
2729;36f4c9;\x01\x44\x24\x04;add dword ptr [esp+0x4], eax
2730;36f4cd;\x58;pop eax
2731;36f4ce;\xff\x34\x24;push dword ptr [esp]
2732;36f4d1;\x5f;pop edi
2733;36f4d2;\x55;push ebp
2734;36f4d3;\x89\xe5;mov ebp, esp
2735;36f4d5;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2736;36f4db;\x81\xc5\x04\x00\x00\x00;add ebp, 0x4
2737;36f4e1;\x33\x2c\x24;xor ebp, dword ptr [esp]
2738;36f4e4;\x31\x2c\x24;xor dword ptr [esp], ebp
2739;36f4e7;\x33\x2c\x24;xor ebp, dword ptr [esp]
2740;36f4ea;\x5c;pop esp
2741;36f4eb;\x55;push ebp
2742;36f4ec;\xbd\x22\xf2\xeb\x5a;mov ebp, 0x5aebf222
2743;36f4f1;\x81\xc5\x7a\xdb\xff\x23;add ebp, 0x23ffdb7a
2744;36f4f7;\x81\xed\xfa\xf2\xe7\x7d;sub ebp, 0x7de7f2fa
2745;36f4fd;\x81\xed\x9e\xda\x03\x01;sub ebp, 0x103da9e
2746;36f503;\x01\xef;add edi, ebp
2747;36f505;\x5d;pop ebp
2748;36f506;\x81\xef\x04\x00\x00\x00;sub edi, 0x4
2749;36f50c;\x87\x3c\x24;xchg dword ptr [esp], edi
2750;36f50f;\x5c;pop esp
2751;36f510;\x89\x14\x24;mov dword ptr [esp], edx
2752;36f513;\x89\x0c\x24;mov dword ptr [esp], ecx
2753;36f516;\x51;push ecx
2754;36f517;\x89\xe1;mov ecx, esp
2755;36f519;\x50;push eax
2756;36f51a;\xb8\x38\xa2\xcf\x7e;mov eax, 0x7ecfa238
2757;36f51f;\xc1\xe8\x05;shr eax, 0x5
2758;36f522;\x2d\xaa\x06\xe9\x7f;sub eax, 0x7fe906aa
2759;36f527;\xf7\xd0;not eax
2760;36f529;\xc1\xe8\x03;shr eax, 0x3
2761;36f52c;\xc1\xe0\x01;shl eax, 0x1
2762;36f52f;\x2d\x62\xa2\xfc\x1e;sub eax, 0x1efca262
2763;36f534;\x01\xc1;add ecx, eax
2764;36f536;\x58;pop eax
2765;36f537;\x52;push edx
2766;36f538;\x50;push eax
2767;36f539;\xb8\x48\xf5\x7f\x6c;mov eax, 0x6c7ff548
2768;36f53e;\x89\xc2;mov edx, eax
2769;36f540;\x58;pop eax
2770;36f541;\x51;push ecx
2771;36f542;\x89\xe1;mov ecx, esp
2772;36f544;\x81\xc1\x04\x00\x00\x00;add ecx, 0x4
2773;36f54a;\x81\xe9\x04\x00\x00\x00;sub ecx, 0x4
2774;36f550;\x87\x0c\x24;xchg dword ptr [esp], ecx
2775;36f553;\x5c;pop esp
2776;36f554;\x89\x2c\x24;mov dword ptr [esp], ebp
2777;36f557;\xbd\x44\xf5\x7f\x6c;mov ebp, 0x6c7ff544
2778;36f55c;\x29\xea;sub edx, ebp
2779;36f55e;\x5d;pop ebp
2780;36f55f;\x81\xc1\xc0\x81\xe1\x1c;add ecx, 0x1ce181c0
2781;36f565;\x29\xd1;sub ecx, edx
2782;36f567;\x55;push ebp
2783;36f568;\xbd\xc0\x81\xe1\x1c;mov ebp, 0x1ce181c0
2784;36f56d;\x81\xe9\x7e\xcf\xf8\x4e;sub ecx, 0x4ef8cf7e
2785;36f573;\x29\xe9;sub ecx, ebp
2786;36f575;\x81\xc1\x7e\xcf\xf8\x4e;add ecx, 0x4ef8cf7e
2787;36f57b;\x5d;pop ebp
2788;36f57c;\x5a;pop edx
2789;36f57d;\x87\x0c\x24;xchg dword ptr [esp], ecx
2790;36f580;\x5c;pop esp
2791;36f581;\x89\x1c\x24;mov dword ptr [esp], ebx
2792;36f584;\x89\x14\x24;mov dword ptr [esp], edx
2793;36f587;\x55;push ebp
2794;36f588;\x89\x0c\x24;mov dword ptr [esp], ecx
2795;36f58b;\x54;push esp
2796;36f58c;\x8b\x0c\x24;mov ecx, dword ptr [esp]
2797;36f58f;\x83\xc4\x04;add esp, 0x4
2798;36f592;\x81\xc1\x04\x00\x00\x00;add ecx, 0x4
2799;36f598;\x55;push ebp
2800;36f599;\x89\x14\x24;mov dword ptr [esp], edx
2801;36f59c;\x89\x34\x24;mov dword ptr [esp], esi
2802;36f59f;\xbe\x04\x00\x00\x00;mov esi, 0x4
2803;36f5a4;\x81\xc1\x11\xa7\x8d\x39;add ecx, 0x398da711
2804;36f5aa;\x81\xe9\x31\x66\xbd\x7b;sub ecx, 0x7bbd6631
2805;36f5b0;\x29\xf1;sub ecx, esi
2806;36f5b2;\x81\xc1\x31\x66\xbd\x7b;add ecx, 0x7bbd6631
2807;36f5b8;\x81\xe9\x11\xa7\x8d\x39;sub ecx, 0x398da711
2808;36f5be;\x5e;pop esi
2809;36f5bf;\x87\x0c\x24;xchg dword ptr [esp], ecx
2810;36f5c2;\x8b\x24\x24;mov esp, dword ptr [esp]
2811;36f5c5;\x89\x14\x24;mov dword ptr [esp], edx
2812;36f5c8;\x89\x1c\x24;mov dword ptr [esp], ebx
2813;36f5cb;\x51;push ecx
2814;36f5cc;\xc7\x04\x24\x8c\xf8\xff\x3f;mov dword ptr [esp], 0x3ffff88c
2815;36f5d3;\x50;push eax
2816;36f5d4;\xb8\x8e\x04\x26\x35;mov eax, 0x3526048e
2817;36f5d9;\x29\x44\x24\x04;sub dword ptr [esp+0x4], eax
2818;36f5dd;\x58;pop eax
2819;36f5de;\x81\x2c\x24\x8a\x1e\x0a\x8f;sub dword ptr [esp], 0x8f0a1e8a
2820;36f5e5;\xf7\x14\x24;not dword ptr [esp]
2821;36f5e8;\x81\x2c\x24\x01\x00\x00\x00;sub dword ptr [esp], 0x1
2822;36f5ef;\x81\x2c\x24\x22\xed\xfb\x7f;sub dword ptr [esp], 0x7ffbed22
2823;36f5f6;\x81\x04\x24\x01\x00\x00\x00;add dword ptr [esp], 0x1
2824;36f5fd;\x50;push eax
2825;36f5fe;\x89\x3c\x24;mov dword ptr [esp], edi
2826;36f601;\x89\x04\x24;mov dword ptr [esp], eax
2827;36f604;\x57;push edi
2828;36f605;\xbf\x1b\x13\x32\xe3;mov edi, 0xe332131b
2829;36f60a;\x89\xf8;mov eax, edi
2830;36f60c;\x5f;pop edi
2831;36f60d;\x81\x6c\x24\x04\x30\x09\xe7\x4d;sub dword ptr [esp+0x4], 0x4de70930
2832;36f615;\x29\x44\x24\x04;sub dword ptr [esp+0x4], eax
2833;36f619;\x81\x44\x24\x04\x30\x09\xe7\x4d;add dword ptr [esp+0x4], 0x4de70930
2834;36f621;\x58;pop eax
2835;36f622;\x89\x1c\x24;mov dword ptr [esp], ebx
2836;36f625;\x52;push edx
2837;36f626;\xc7\x04\x24\x6f\x96\x94\x15;mov dword ptr [esp], 0x1594966f
2838;36f62d;\x89\x2c\x24;mov dword ptr [esp], ebp
2839;36f630;\x50;push eax
2840;36f631;\xb8\x41\xff\xd0\x7f;mov eax, 0x7fd0ff41
2841;36f636;\x89\x44\x24\x04;mov dword ptr [esp+0x4], eax
2842;36f63a;\x8b\x04\x24;mov eax, dword ptr [esp]
2843;36f63d;\x83\xc4\x04;add esp, 0x4
2844;36f640;\x81\x24\x24\x8f\x37\xf3\x2f;and dword ptr [esp], 0x2ff3378f
2845;36f647;\xc1\x24\x24\x01;shl dword ptr [esp], 0x1
2846;36f64b;\x50;push eax
2847;36f64c;\xb8\x88\x0d\xda\x3c;mov eax, 0x3cda0d88
2848;36f651;\x29\x44\x24\x04;sub dword ptr [esp+0x4], eax
2849;36f655;\x58;pop eax
2850;36f656;\x89\x2c\x24;mov dword ptr [esp], ebp
2851;36f659;\x53;push ebx
2852;36f65a;\x56;push esi
2853;36f65b;\xbe\xd0\x33\xfa\x56;mov esi, 0x56fa33d0
2854;36f660;\xbb\x57\xf0\x45\x24;mov ebx, 0x2445f057
2855;36f665;\x31\xf3;xor ebx, esi
2856;36f667;\x5e;pop esi
2857;36f668;\x89\x5c\x24\x04;mov dword ptr [esp+0x4], ebx
2858;36f66c;\x5b;pop ebx
2859;36f66d;\x89\x2c\x24;mov dword ptr [esp], ebp
2860;36f670;\x57;push edi
2861;36f671;\x55;push ebp
2862;36f672;\x54;push esp
2863;36f673;\x8f\x04\x24;pop dword ptr [esp]
2864;36f676;\x81\x04\x24\x04\x00\x00\x00;add dword ptr [esp], 0x4
2865;36f67d;\x5f;pop edi
2866;36f67e;\x51;push ecx
2867;36f67f;\xb9\x9d\xa7\x3d\x7f;mov ecx, 0x7f3da79d
2868;36f684;\x41;inc ecx
2869;36f685;\x57;push edi
2870;36f686;\xbf\x21\x82\x76\x7d;mov edi, 0x7d768221
2871;36f68b;\xc1\xef\x02;shr edi, 0x2
2872;36f68e;\x47;inc edi
2873;36f68f;\x81\xc7\x21\x43\x0e\x57;add edi, 0x570e4321
2874;36f695;\x47;inc edi
2875;36f696;\x81\xef\x11\x3c\x2e\xf7;sub edi, 0xf72e3c11
2876;36f69c;\x31\xf9;xor ecx, edi
2877;36f69e;\x5f;pop edi
2878;36f69f;\x81\xc7\x80\xd6\xde\x4b;add edi, 0x4bded680
2879;36f6a5;\x81\xef\x0f\x24\xdf\x76;sub edi, 0x76df240f
2880;36f6ab;\x81\xef\xc3\xd2\xff\x7f;sub edi, 0x7fffd2c3
2881;36f6b1;\x01\xcf;add edi, ecx
2882;36f6b3;\x81\xc7\xc3\xd2\xff\x7f;add edi, 0x7fffd2c3
2883;36f6b9;\x81\xc7\x0f\x24\xdf\x76;add edi, 0x76df240f
2884;36f6bf;\x81\xef\x80\xd6\xde\x4b;sub edi, 0x4bded680
2885;36f6c5;\x59;pop ecx
2886;36f6c6;\x83\xef\x04;sub edi, 0x4
2887;36f6c9;\x57;push edi
2888;36f6ca;\xff\x74\x24\x04;push dword ptr [esp+0x4]
2889;36f6ce;\x8b\x3c\x24;mov edi, dword ptr [esp]
2890;36f6d1;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
2891;36f6d7;\x8f\x04\x24;pop dword ptr [esp]
2892;36f6da;\x5c;pop esp
2893;36f6db;\x89\x34\x24;mov dword ptr [esp], esi
2894;36f6de;\x50;push eax
2895;36f6df;\x53;push ebx
2896;36f6e0;\xbb\x36\xff\x79\x3f;mov ebx, 0x3f79ff36
2897;36f6e5;\x89\x5c\x24\x04;mov dword ptr [esp+0x4], ebx
2898;36f6e9;\x5b;pop ebx
