5419;1cf80f;\xbe\x6b\x18\x13\x77;mov esi, 0x7713186b
5420;1cf814;\xf7\xde;neg esi
5421;1cf816;\x46;inc esi
5422;1cf817;\x4e;dec esi
5423;1cf818;\xc1\xe6\x05;shl esi, 0x5
5424;1cf81b;\xc1\xe6\x02;shl esi, 0x2
5425;1cf81e;\x81\xf6\x23\xf1\x34\x51;xor esi, 0x5134f123
5426;1cf824;\x31\xf1;xor ecx, esi
5427;1cf826;\x5e;pop esi
5428;1cf827;\x81\xc5\x13\x5b\x6a\x77;add ebp, 0x776a5b13
5429;1cf82d;\x29\xcd;sub ebp, ecx
5430;1cf82f;\x81\xed\x13\x5b\x6a\x77;sub ebp, 0x776a5b13
5431;1cf835;\x59;pop ecx
5432;1cf836;\x81\xec\x04\x00\x00\x00;sub esp, 0x4
5433;1cf83c;\x89\x34\x24;mov dword ptr [esp], esi
5434;1cf83f;\x54;push esp
5435;1cf840;\x5e;pop esi
5436;1cf841;\x55;push ebp
5437;1cf842;\xc7\x04\x24\xa1\x32\xae\x76;mov dword ptr [esp], 0x76ae32a1
5438;1cf849;\x81\x2c\x24\xe2\x14\x12\x55;sub dword ptr [esp], 0x551214e2
5439;1cf850;\x81\x34\x24\x56\x6d\xff\x3b;xor dword ptr [esp], 0x3bff6d56
5440;1cf857;\xc1\x24\x24\x04;shl dword ptr [esp], 0x4
5441;1cf85b;\x68\xcc\x68\xfa\x74;push 0x74fa68cc
5442;1cf860;\x89\x04\x24;mov dword ptr [esp], eax
5443;1cf863;\xb8\xd0\x64\x41\xdb;mov eax, 0xdb4164d0
5444;1cf868;\x31\x44\x24\x04;xor dword ptr [esp+0x4], eax
5445;1cf86c;\x58;pop eax
5446;1cf86d;\x89\x14\x24;mov dword ptr [esp], edx
5447;1cf870;\xba\x04\x00\x00\x00;mov edx, 0x4
5448;1cf875;\x01\xd6;add esi, edx
5449;1cf877;\x5a;pop edx
5450;1cf878;\x81\xee\x04\x00\x00\x00;sub esi, 0x4
5451;1cf87e;\x56;push esi
5452;1cf87f;\xff\x74\x24\x04;push dword ptr [esp+0x4]
5453;1cf883;\x5e;pop esi
5454;1cf884;\x8f\x04\x24;pop dword ptr [esp]
5455;1cf887;\x5c;pop esp
5456;1cf888;\x89\x14\x24;mov dword ptr [esp], edx
5457;1cf88b;\x89\x0c\x24;mov dword ptr [esp], ecx
5458;1cf88e;\x52;push edx
5459;1cf88f;\x51;push ecx
5460;1cf890;\xb9\x37\xb1\x4d\x38;mov ecx, 0x384db137
5461;1cf895;\x89\xca;mov edx, ecx
5462;1cf897;\x8b\x0c\x24;mov ecx, dword ptr [esp]
5463;1cf89a;\x83\xc4\x04;add esp, 0x4
5464;1cf89d;\x68\xca\x4e\xb2\xc7;push 0xc7b24eca
5465;1cf8a2;\xff\x34\x24;push dword ptr [esp]
5466;1cf8a5;\x8b\x0c\x24;mov ecx, dword ptr [esp]
5467;1cf8a8;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5468;1cf8ae;\x52;push edx
5469;1cf8af;\x89\xe2;mov edx, esp
5470;1cf8b1;\x51;push ecx
5471;1cf8b2;\xb9\x04\x00\x00\x00;mov ecx, 0x4
5472;1cf8b7;\x01\xca;add edx, ecx
5473;1cf8b9;\x8b\x0c\x24;mov ecx, dword ptr [esp]
5474;1cf8bc;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5475;1cf8c2;\x83\xc2\x04;add edx, 0x4
5476;1cf8c5;\x87\x14\x24;xchg dword ptr [esp], edx
5477;1cf8c8;\x5c;pop esp
5478;1cf8c9;\x81\xe9\x11\xcd\x7f\x73;sub ecx, 0x737fcd11
5479;1cf8cf;\x01\xd1;add ecx, edx
5480;1cf8d1;\x81\xc1\x11\xcd\x7f\x73;add ecx, 0x737fcd11
5481;1cf8d7;\x8b\x14\x24;mov edx, dword ptr [esp]
5482;1cf8da;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5483;1cf8e0;\x50;push eax
5484;1cf8e1;\xb8\x63\xa6\xf3\x3a;mov eax, 0x3af3a663
5485;1cf8e6;\xc1\xe8\x07;shr eax, 0x7
5486;1cf8e9;\x52;push edx
5487;1cf8ea;\xba\x00\x00\x4b\x7e;mov edx, 0x7e4b0000
5488;1cf8ef;\x31\xd0;xor eax, edx
5489;1cf8f1;\x5a;pop edx
5490;1cf8f2;\x56;push esi
5491;1cf8f3;\x89\x3c\x24;mov dword ptr [esp], edi
5492;1cf8f6;\xc7\x04\x24\x21\x55\x5e\x6a;mov dword ptr [esp], 0x6a5e5521
5493;1cf8fd;\x89\x0c\x24;mov dword ptr [esp], ecx
5494;1cf900;\x68\x7f\xad\x2f\x7f;push 0x7f2fad7f
5495;1cf905;\x59;pop ecx
5496;1cf906;\x09\xc8;or eax, ecx
5497;1cf908;\x8b\x0c\x24;mov ecx, dword ptr [esp]
5498;1cf90b;\x52;push edx
5499;1cf90c;\x89\xe2;mov edx, esp
5500;1cf90e;\x81\xc2\x04\x00\x00\x00;add edx, 0x4
5501;1cf914;\x83\xc2\x04;add edx, 0x4
5502;1cf917;\x87\x14\x24;xchg dword ptr [esp], edx
5503;1cf91a;\x5c;pop esp
5504;1cf91b;\x51;push ecx
5505;1cf91c;\xb9\x21\xd7\xff\x1f;mov ecx, 0x1fffd721
5506;1cf921;\x81\xf1\x85\xad\x2e\x79;xor ecx, 0x792ead85
5507;1cf927;\x41;inc ecx
5508;1cf928;\x41;inc ecx
5509;1cf929;\x56;push esi
5510;1cf92a;\xbe\x06\x6b\xef\x6f;mov esi, 0x6fef6b06
5511;1cf92f;\x01\xf1;add ecx, esi
5512;1cf931;\x5e;pop esi
5513;1cf932;\x81\xc1\x2c\x6f\xae\x2d;add ecx, 0x2dae6f2c
5514;1cf938;\x81\xc1\x6b\xbc\x50\x7c;add ecx, 0x7c50bc6b
5515;1cf93e;\x01\xc8;add eax, ecx
5516;1cf940;\x59;pop ecx
5517;1cf941;\x89\xc3;mov ebx, eax
5518;1cf943;\x8b\x04\x24;mov eax, dword ptr [esp]
5519;1cf946;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5520;1cf94c;\x31\xc0;xor eax, eax
5521;1cf94e;\xf0\x0f\xb1\x4c\x1d\x00;lock cmpxchg dword ptr [ebp+ebx*1], ecx
5522;1cf954;\x0f\x84\x07\x00\x00\x00;jz 0x1cf961
5523;1cf961;\x8b\x0c\x24;mov ecx, dword ptr [esp]
5524;1cf964;\x51;push ecx
5525;1cf965;\x89\xe1;mov ecx, esp
5526;1cf967;\x81\xc1\x04\x00\x00\x00;add ecx, 0x4
5527;1cf96d;\x52;push edx
5528;1cf96e;\xba\x4f\x1d\xfe\x5f;mov edx, 0x5ffe1d4f
5529;1cf973;\x57;push edi
5530;1cf974;\xbf\xcb\xc3\xfb\x6d;mov edi, 0x6dfbc3cb
5531;1cf979;\x83\xc7\x01;add edi, 0x1
5532;1cf97c;\x81\xef\x65\x91\xfa\x79;sub edi, 0x79fa9165
5533;1cf982;\xc1\xef\x07;shr edi, 0x7
5534;1cf985;\x81\xc7\x7c\x0d\xa9\x29;add edi, 0x29a90d7c
5535;1cf98b;\x31\xfa;xor edx, edi
5536;1cf98d;\x5f;pop edi
5537;1cf98e;\xf7\xd2;not edx
5538;1cf990;\x81\xf2\x3a\x41\x4b\x77;xor edx, 0x774b413a
5539;1cf996;\x81\xea\xe4\x45\x74\x1d;sub edx, 0x1d7445e4
5540;1cf99c;\x81\xea\x82\x66\x67\xdf;sub edx, 0xdf676682
5541;1cf9a2;\x81\xc1\x9d\x5c\x1b\x6f;add ecx, 0x6f1b5c9d
5542;1cf9a8;\x01\xd1;add ecx, edx
5543;1cf9aa;\x81\xe9\x9d\x5c\x1b\x6f;sub ecx, 0x6f1b5c9d
5544;1cf9b0;\x5a;pop edx
5545;1cf9b1;\x57;push edi
5546;1cf9b2;\x89\xe7;mov edi, esp
5547;1cf9b4;\x56;push esi
5548;1cf9b5;\xbe\x21\x78\xd3\x7c;mov esi, 0x7cd37821
5549;1cf9ba;\xf7\xde;neg esi
5550;1cf9bc;\x81\xee\xdb\x87\x2c\x83;sub esi, 0x832c87db
5551;1cf9c2;\x01\xf7;add edi, esi
5552;1cf9c4;\x5e;pop esi
5553;1cf9c5;\x81\xef\x04\x00\x00\x00;sub edi, 0x4
5554;1cf9cb;\x87\x3c\x24;xchg dword ptr [esp], edi
5555;1cf9ce;\x5c;pop esp
5556;1cf9cf;\x89\x1c\x24;mov dword ptr [esp], ebx
5557;1cf9d2;\x89\x0c\x24;mov dword ptr [esp], ecx
5558;1cf9d5;\xff\x74\x24\x04;push dword ptr [esp+0x4]
5559;1cf9d9;\x59;pop ecx
5560;1cf9da;\x8f\x04\x24;pop dword ptr [esp]
5561;1cf9dd;\x8b\x24\x24;mov esp, dword ptr [esp]
5562;1cf9e0;\x68\xd0\xa2\x6f\x26;push 0x266fa2d0
5563;1cf9e5;\x89\x3c\x24;mov dword ptr [esp], edi
5564;1cf9e8;\x68\xec\xed\xf1\x7d;push 0x7df1edec
5565;1cf9ed;\x5f;pop edi
5566;1cf9ee;\x57;push edi
5567;1cf9ef;\x87\x34\x24;xchg dword ptr [esp], esi
5568;1cf9f2;\xf7\xd6;not esi
5569;1cf9f4;\x87\x34\x24;xchg dword ptr [esp], esi
5570;1cf9f7;\x5f;pop edi
5571;1cf9f8;\x57;push edi
5572;1cf9f9;\xc7\x04\x24\xa7\x1c\xed\x3a;mov dword ptr [esp], 0x3aed1ca7
5573;1cfa00;\xf7\x1c\x24;neg dword ptr [esp]
5574;1cfa03;\x51;push ecx
5575;1cfa04;\xb9\xa0\x4c\xea\x90;mov ecx, 0x90ea4ca0
5576;1cfa09;\x81\x44\x24\x04\xfe\x2a\x78\x3e;add dword ptr [esp+0x4], 0x3e782afe
5577;1cfa11;\x29\x4c\x24\x04;sub dword ptr [esp+0x4], ecx
5578;1cfa15;\x81\x6c\x24\x04\xfe\x2a\x78\x3e;sub dword ptr [esp+0x4], 0x3e782afe
5579;1cfa1d;\x59;pop ecx
5580;1cfa1e;\x89\x04\x24;mov dword ptr [esp], eax
5581;1cfa21;\x57;push edi
5582;1cfa22;\xbf\x97\x76\xff\x57;mov edi, 0x57ff7697
5583;1cfa27;\x89\xf8;mov eax, edi
5584;1cfa29;\x5f;pop edi
5585;1cfa2a;\x21\xc7;and edi, eax
5586;1cfa2c;\x8b\x04\x24;mov eax, dword ptr [esp]
5587;1cfa2f;\x83\xc4\x04;add esp, 0x4
5588;1cfa32;\xc1\xe7\x01;shl edi, 0x1
5589;1cfa35;\x81\xef\x16\x24\x1c\x04;sub edi, 0x41c2416
5590;1cfa3b;\x89\xfb;mov ebx, edi
5591;1cfa3d;\x5f;pop edi
5592;1cfa3e;\x52;push edx
5593;1cfa3f;\x50;push eax
5594;1cfa40;\x89\xe0;mov eax, esp
5595;1cfa42;\x05\x04\x00\x00\x00;add eax, 0x4
5596;1cfa47;\x83\xe8\x04;sub eax, 0x4
5597;1cfa4a;\x87\x04\x24;xchg dword ptr [esp], eax
5598;1cfa4d;\x5c;pop esp
5599;1cfa4e;\x89\x0c\x24;mov dword ptr [esp], ecx
5600;1cfa51;\x50;push eax
5601;1cfa52;\x89\xe0;mov eax, esp
5602;1cfa54;\x05\x04\x00\x00\x00;add eax, 0x4
5603;1cfa59;\x83\xe8\x04;sub eax, 0x4
5604;1cfa5c;\x87\x04\x24;xchg dword ptr [esp], eax
5605;1cfa5f;\x5c;pop esp
5606;1cfa60;\x89\x1c\x24;mov dword ptr [esp], ebx
5607;1cfa63;\x55;push ebp
5608;1cfa64;\x68\xb4\xe6\xbf\x7a;push 0x7abfe6b4
5609;1cfa69;\x5d;pop ebp
5610;1cfa6a;\x81\xe5\xe1\xe7\xbb\x33;and ebp, 0x33bbe7e1
5611;1cfa70;\x81\xc5\x17\xa2\x3f\xec;add ebp, 0xec3fa217
5612;1cfa76;\x89\xeb;mov ebx, ebp
5613;1cfa78;\x8b\x2c\x24;mov ebp, dword ptr [esp]
5614;1cfa7b;\x83\xc4\x04;add esp, 0x4
5615;1cfa7e;\x31\x5c\x24\x04;xor dword ptr [esp+0x4], ebx
5616;1cfa82;\x8b\x1c\x24;mov ebx, dword ptr [esp]
5617;1cfa85;\x83\xc4\x04;add esp, 0x4
5618;1cfa88;\x5a;pop edx
5619;1cfa89;\x81\xf2\xb7\x88\xfb\x1e;xor edx, 0x1efb88b7
5620;1cfa8f;\x52;push edx
5621;1cfa90;\x8f\x44\x1d\x00;pop dword ptr [ebp+ebx*1]
5622;1cfa94;\x5a;pop edx
5623;1cfa95;\x56;push esi
5624;1cfa96;\x89\xe6;mov esi, esp
5625;1cfa98;\x81\xc6\x04\x00\x00\x00;add esi, 0x4
5626;1cfa9e;\x81\xee\x04\x00\x00\x00;sub esi, 0x4
5627;1cfaa4;\x87\x34\x24;xchg dword ptr [esp], esi
5628;1cfaa7;\x5c;pop esp
5629;1cfaa8;\x89\x14\x24;mov dword ptr [esp], edx
5630;1cfaab;\x50;push eax
5631;1cfaac;\xb8\x00\x5f\xeb\x6b;mov eax, 0x6beb5f00
5632;1cfab1;\x50;push eax
5633;1cfab2;\xff\x34\x24;push dword ptr [esp]
5634;1cfab5;\x5a;pop edx
5635;1cfab6;\x83\xc4\x04;add esp, 0x4
5636;1cfab9;\x8b\x04\x24;mov eax, dword ptr [esp]
5637;1cfabc;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5638;1cfac2;\xbb\x4a\xa1\x14\x94;mov ebx, 0x9414a14a
5639;1cfac7;\x81\xc3\xed\x70\xef\x2b;add ebx, 0x2bef70ed
5640;1cfacd;\x81\xeb\xc0\xb5\xb3\x06;sub ebx, 0x6b3b5c0
5641;1cfad3;\x01\xd3;add ebx, edx
5642;1cfad5;\x81\xc3\xc0\xb5\xb3\x06;add ebx, 0x6b3b5c0
5643;1cfadb;\x81\xeb\xed\x70\xef\x2b;sub ebx, 0x2bef70ed
5644;1cfae1;\xff\x34\x24;push dword ptr [esp]
5645;1cfae4;\x5a;pop edx
5646;1cfae5;\x83\xc4\x04;add esp, 0x4
5647;1cfae8;\xc7\x44\x1d\x00\x80\xbe\xf7\x7f;mov dword ptr [ebp+ebx*1], 0x7ff7be80
5648;1cfaf0;\xc1\x6c\x1d\x00\x08;shr dword ptr [ebp+ebx*1], 0x8
5649;1cfaf5;\x57;push edi
5650;1cfaf6;\x89\xe7;mov edi, esp
5651;1cfaf8;\x81\xc7\x04\x00\x00\x00;add edi, 0x4
5652;1cfafe;\x81\xef\x04\x00\x00\x00;sub edi, 0x4
5653;1cfb04;\x87\x3c\x24;xchg dword ptr [esp], edi
5654;1cfb07;\x5c;pop esp
5655;1cfb08;\x89\x3c\x24;mov dword ptr [esp], edi
5656;1cfb0b;\x68\x81\xc7\xef\x33;push 0x33efc781
5657;1cfb10;\x5f;pop edi
5658;1cfb11;\x29\x7c\x1d\x00;sub dword ptr [ebp+ebx*1], edi
5659;1cfb15;\x5f;pop edi
5660;1cfb16;\x81\x6c\x1d\x00\xb5\x61\xff\x13;sub dword ptr [ebp+ebx*1], 0x13ff61b5
5661;1cfb1e;\x50;push eax
5662;1cfb1f;\xb8\x7b\x35\xf7\x7e;mov eax, 0x7ef7357b
5663;1cfb24;\x51;push ecx
5664;1cfb25;\xb9\x8f\x6c\xf7\xfe;mov ecx, 0xfef76c8f
5665;1cfb2a;\x29\xc8;sub eax, ecx
5666;1cfb2c;\x59;pop ecx
5667;1cfb2d;\x21\x44\x1d\x00;and dword ptr [ebp+ebx*1], eax
5668;1cfb31;\x8b\x04\x24;mov eax, dword ptr [esp]
5669;1cfb34;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5670;1cfb3a;\x68\xde\x53\x65\x6b;push 0x6b6553de
5671;1cfb3f;\x89\x14\x24;mov dword ptr [esp], edx
5672;1cfb42;\xba\x82\xe5\x4e\x3f;mov edx, 0x3f4ee582
5673;1cfb47;\x53;push ebx
5674;1cfb48;\xbb\x10\x0d\xe6\x70;mov ebx, 0x70e60d10
5675;1cfb4d;\x81\xc3\xda\x93\xdf\x3c;add ebx, 0x3cdf93da
5676;1cfb53;\x4b;dec ebx
5677;1cfb54;\x81\xc3\x71\x34\x7f\x7e;add ebx, 0x7e7f3471
5678;1cfb5a;\x81\xf3\x3d\x16\x59\x69;xor ebx, 0x6959163d
5679;1cfb60;\x4b;dec ebx
5680;1cfb61;\x81\xf3\x67\xc3\x1d\x45;xor ebx, 0x451dc367
5681;1cfb67;\x29\xda;sub edx, ebx
5682;1cfb69;\x5b;pop ebx
5683;1cfb6a;\x81\xc2\x10\x19\xe3\x61;add edx, 0x61e31910
5684;1cfb70;\x81\xca\xd4\xc4\x29\x72;or edx, 0x7229c4d4
5685;1cfb76;\x81\xea\x5f\x4e\x42\x7f;sub edx, 0x7f424e5f
5686;1cfb7c;\x81\xc2\x12\x18\x59\xc4;add edx, 0xc4591812
5687;1cfb82;\x29\x54\x1d\x00;sub dword ptr [ebp+ebx*1], edx
5688;1cfb86;\x5a;pop edx
5689;1cfb87;\x57;push edi
5690;1cfb88;\xc7\x04\x24\xbe\x00\x00\x00;mov dword ptr [esp], 0xbe
5691;1cfb8f;\xff\x34\x24;push dword ptr [esp]
5692;1cfb92;\x8b\x1c\x24;mov ebx, dword ptr [esp]
5693;1cfb95;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5694;1cfb9b;\x53;push ebx
5695;1cfb9c;\x54;push esp
5696;1cfb9d;\x5b;pop ebx
5697;1cfb9e;\x55;push ebp
5698;1cfb9f;\x89\x0c\x24;mov dword ptr [esp], ecx
5699;1cfba2;\xb9\x01\x16\xbd\x2e;mov ecx, 0x2ebd1601
5700;1cfba7;\x81\xe9\x33\xc6\xcb\x3d;sub ecx, 0x3dcbc633
5701;1cfbad;\xc1\xe9\x08;shr ecx, 0x8
5702;1cfbb0;\x81\xe9\xa7\x10\xf1\xe0;sub ecx, 0xe0f110a7
5703;1cfbb6;\xc1\xe9\x07;shr ecx, 0x7
5704;1cfbb9;\xf7\xd1;not ecx
5705;1cfbbb;\x81\xf1\x3a\x00\xc0\xff;xor ecx, 0xffc0003a
5706;1cfbc1;\x01\xcb;add ebx, ecx
5707;1cfbc3;\x59;pop ecx
5708;1cfbc4;\x83\xc3\x04;add ebx, 0x4
5709;1cfbc7;\x53;push ebx
5710;1cfbc8;\xff\x74\x24\x04;push dword ptr [esp+0x4]
5711;1cfbcc;\x8b\x1c\x24;mov ebx, dword ptr [esp]
5712;1cfbcf;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5713;1cfbd5;\x8f\x04\x24;pop dword ptr [esp]
5714;1cfbd8;\x5c;pop esp
5715;1cfbd9;\xff\x74\x24\x28;push dword ptr [esp+0x28]
5716;1cfbdd;\xff\x34\x24;push dword ptr [esp]
5717;1cfbe0;\x58;pop eax
5718;1cfbe1;\x50;push eax
5719;1cfbe2;\x89\xe0;mov eax, esp
5720;1cfbe4;\x05\x04\x00\x00\x00;add eax, 0x4
5721;1cfbe9;\x55;push ebp
5722;1cfbea;\x51;push ecx
5723;1cfbeb;\xb9\x31\xb9\x77\x3f;mov ecx, 0x3f77b931
5724;1cfbf0;\x89\xcd;mov ebp, ecx
5725;1cfbf2;\x59;pop ecx
5726;1cfbf3;\x81\xc5\xb5\x7e\xff\x70;add ebp, 0x70ff7eb5
5727;1cfbf9;\x56;push esi
5728;1cfbfa;\xbe\xbb\x84\xdd\x7d;mov esi, 0x7ddd84bb
5729;1cfbff;\x81\xed\xbd\x57\x74\x7b;sub ebp, 0x7b7457bd
5730;1cfc05;\x29\xf5;sub ebp, esi
5731;1cfc07;\x50;push eax
5732;1cfc08;\xb8\xbd\x57\x74\x7b;mov eax, 0x7b7457bd
5733;1cfc0d;\x01\xc5;add ebp, eax
5734;1cfc0f;\x58;pop eax
5735;1cfc10;\x5e;pop esi
5736;1cfc11;\x81\xc5\xf9\x92\xda\x6e;add ebp, 0x6eda92f9
5737;1cfc17;\x52;push edx
5738;1cfc18;\x56;push esi
5739;1cfc19;\x68\x6b\xf1\xfc\x35;push 0x35fcf16b
5740;1cfc1e;\x5e;pop esi
5741;1cfc1f;\x81\xf6\x19\x53\x03\x78;xor esi, 0x78035319
5742;1cfc25;\x89\xf2;mov edx, esi
5743;1cfc27;\x5e;pop esi
5744;1cfc28;\x01\xd5;add ebp, edx
5745;1cfc2a;\x5a;pop edx
5746;1cfc2b;\x81\xf5\x92\xe8\x73\xef;xor ebp, 0xef73e892
5747;1cfc31;\x01\xe8;add eax, ebp
5748;1cfc33;\x5d;pop ebp
5749;1cfc34;\x33\x04\x24;xor eax, dword ptr [esp]
5750;1cfc37;\x31\x04\x24;xor dword ptr [esp], eax
5751;1cfc3a;\x33\x04\x24;xor eax, dword ptr [esp]
5752;1cfc3d;\x5c;pop esp
5753;1cfc3e;\x2d\x00\x4b\xe2\x57;sub eax, 0x57e24b00
5754;1cfc43;\x56;push esi
5755;1cfc44;\xbe\xc5\x98\xf3\x7e;mov esi, 0x7ef398c5
5756;1cfc49;\x50;push eax
5757;1cfc4a;\xb8\xe1\xf5\x63\x73;mov eax, 0x7363f5e1
5758;1cfc4f;\x81\xc6\xc1\xfa\x9c\x3b;add esi, 0x3b9cfac1
5759;1cfc55;\x01\xc6;add esi, eax
5760;1cfc57;\x81\xee\xc1\xfa\x9c\x3b;sub esi, 0x3b9cfac1
5761;1cfc5d;\x58;pop eax
5762;1cfc5e;\x51;push ecx
5763;1cfc5f;\xb9\x56\x6b\x7f\x3f;mov ecx, 0x3f7f6b56
5764;1cfc64;\x29\xce;sub esi, ecx
5765;1cfc66;\x59;pop ecx
5766;1cfc67;\x46;inc esi
5767;1cfc68;\x81\xee\x91\x35\x13\x5f;sub esi, 0x5f133591
5768;1cfc6e;\x68\x00\x00\x00\x00;push 0x0
5769;1cfc73;\x29\x34\x24;sub dword ptr [esp], esi
5770;1cfc76;\x5e;pop esi
5771;1cfc77;\x81\xc6\x5f\xc3\xa1\xb7;add esi, 0xb7a1c35f
5772;1cfc7d;\x29\xf0;sub eax, esi
5773;1cfc7f;\xff\x34\x24;push dword ptr [esp]
5774;1cfc82;\x5e;pop esi
5775;1cfc83;\x83\xc4\x04;add esp, 0x4
5776;1cfc86;\x2d\xb2\xe5\x7b\x6e;sub eax, 0x6e7be5b2
5777;1cfc8b;\x01\xc8;add eax, ecx
5778;1cfc8d;\x55;push ebp
5779;1cfc8e;\xbd\xb2\xe5\x7b\x6e;mov ebp, 0x6e7be5b2
5780;1cfc93;\x01\xe8;add eax, ebp
5781;1cfc95;\x5d;pop ebp
5782;1cfc96;\x05\x9f\xd5\xdc\x63;add eax, 0x63dcd59f
5783;1cfc9b;\x52;push edx
5784;1cfc9c;\xba\xb7\x60\xbf\x5f;mov edx, 0x5fbf60b7
5785;1cfca1;\x81\xf2\xb7\x2b\x5d\x08;xor edx, 0x85d2bb7
5786;1cfca7;\x01\xd0;add eax, edx
5787;1cfca9;\x5a;pop edx
5788;1cfcaa;\x57;push edi
5789;1cfcab;\x50;push eax
5790;1cfcac;\x89\x1c\x24;mov dword ptr [esp], ebx
5791;1cfcaf;\x68\x41\x67\x80\x1e;push 0x1e806741
5792;1cfcb4;\x89\x04\x24;mov dword ptr [esp], eax
5793;1cfcb7;\x5b;pop ebx
5794;1cfcb8;\x53;push ebx
5795;1cfcb9;\x8b\x3c\x24;mov edi, dword ptr [esp]
5796;1cfcbc;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5797;1cfcc2;\x5b;pop ebx
5798;1cfcc3;\x52;push edx
5799;1cfcc4;\xc7\x04\x24\xa0\xa7\xa5\x6e;mov dword ptr [esp], 0x6ea5a7a0
5800;1cfccb;\x89\x34\x24;mov dword ptr [esp], esi
5801;1cfcce;\x89\x3c\x24;mov dword ptr [esp], edi
5802;1cfcd1;\x8f\x44\x1d\x00;pop dword ptr [ebp+ebx*1]
5803;1cfcd5;\x8b\x3c\x24;mov edi, dword ptr [esp]
5804;1cfcd8;\x83\xc4\x04;add esp, 0x4
5805;1cfcdb;\x53;push ebx
5806;1cfcdc;\x68\x27\xb7\x37\x62;push 0x6237b727
5807;1cfce1;\x8b\x1c\x24;mov ebx, dword ptr [esp]
5808;1cfce4;\x81\xc4\x04\x00\x00\x00;add esp, 0x4
5809;1cfcea;\xc1\xe3\x08;shl ebx, 0x8
5810;1cfced;\x50;push eax
5811;1cfcee;\xb8\x00\x00\x00\x00;mov eax, 0x0
5812;1cfcf3;\x29\xd8;sub eax, ebx
5813;1cfcf5;\x57;push edi
5814;1cfcf6;\x89\xc7;mov edi, eax
5815;1cfcf8;\x89\xfb;mov ebx, edi
5816;1cfcfa;\x5f;pop edi
5817;1cfcfb;\x58;pop eax
5818;1cfcfc;\x81\xcb\x47\x3b\xbf\x69;or ebx, 0x69bf3b47
5819;1cfd02;\x56;push esi
5820;1cfd03;\x68\xe3\xc8\xf6\x85;push 0x85f6c8e3
5821;1cfd08;\x5e;pop esi
5822;1cfd09;\x01\xf3;add ebx, esi
5823;1cfd0b;\x5e;pop esi
5824;1cfd0c;\x83\xec\x04;sub esp, 0x4
5825;1cfd0f;\x89\x1c\x24;mov dword ptr [esp], ebx
5826;1cfd12;\xf7\x14\x24;not dword ptr [esp]
5827;1cfd15;\x5b;pop ebx
5828;1cfd16;\x56;push esi
5829;1cfd17;\xbe\x0b\x01\xf6\x7f;mov esi, 0x7ff6010b
5830;1cfd1c;\x21\xf3;and ebx, esi
5831;1cfd1e;\x5e;pop esi
5832;1cfd1f;\x81\xc3\xd3\xd0\x3f\x22;add ebx, 0x223fd0d3
5833;1cfd25;\x81\xc3\xf6\x92\xc4\xcd;add ebx, 0xcdc492f6
5834;1cfd2b;\x53;push ebx
5835;1cfd2c;\x58;pop eax
5836;1cfd2d;\x5b;pop ebx
5837;1cfd2e;\x2d\xb5\x2c\xbd\x1e;sub eax, 0x1ebd2cb5
5838;1cfd33;\x01\xc8;add eax, ecx
5839;1cfd35;\x55;push ebp
5840;1cfd36;\x53;push ebx
5841;1cfd37;\xbb\x00\xca\x8e\x77;mov ebx, 0x778eca00
5842;1cfd3c;\x43;inc ebx
5843;1cfd3d;\x81\xf3\x9e\x6b\xf1\x5a;xor ebx, 0x5af16b9e
5844;1cfd43;\x81\xeb\xf9\x58\xaa\xee;sub ebx, 0xeeaa58f9
5845;1cfd49;\x89\xdd;mov ebp, ebx
5846;1cfd4b;\x5b;pop ebx
5847;1cfd4c;\x50;push eax
5848;1cfd4d;\xb8\x9d\xc8\xdf\x5f;mov eax, 0x5fdfc89d
5849;1cfd52;\xc1\xe8\x01;shr eax, 0x1
5850;1cfd55;\x2d\xd4\xc6\x3a\x15;sub eax, 0x153ac6d4
5851;1cfd5a;\x29\xc5;sub ebp, eax
5852;1cfd5c;\x58;pop eax
5853;1cfd5d;\x52;push edx
5854;1cfd5e;\x50;push eax
5855;1cfd5f;\xb8\xa1\x0e\xfe\x47;mov eax, 0x47fe0ea1
5856;1cfd64;\x05\xf4\x26\x65\xe9;add eax, 0xe96526f4
5857;1cfd69;\x89\xc2;mov edx, eax
5858;1cfd6b;\x58;pop eax
5859;1cfd6c;\x21\xd5;and ebp, edx
5860;1cfd6e;\xff\x34\x24;push dword ptr [esp]
5861;1cfd71;\x5a;pop edx
5862;1cfd72;\x50;push eax
5863;1cfd73;\x89\xe0;mov eax, esp
5864;1cfd75;\x05\x04\x00\x00\x00;add eax, 0x4
5865;1cfd7a;\x83\xc0\x04;add eax, 0x4
5866;1cfd7d;\x50;push eax
5867;1cfd7e;\xff\x74\x24\x04;push dword ptr [esp+0x4]
5868;1cfd82;\x8b\x04\x24;mov eax, dword ptr [esp]
